,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
50,0.919,0.608,1,-8.822,1,0.236,0.0346,1.49e-05,0.135,0.552,141.044,audio_features,4Tqt2t2oZQc4gtOk6CYu6A,spotify:track:4Tqt2t2oZQc4gtOk6CYu6A,https://api.spotify.com/v1/tracks/4Tqt2t2oZQc4gtOk6CYu6A,https://api.spotify.com/v1/audio-analysis/4Tqt2t2oZQc4gtOk6CYu6A,177202,4,Work,36,atl hip hop
51,0.788,0.388,6,-9.429,0,0.114,0.332,4.49e-05,0.0994,0.494,142.0,audio_features,2jjItCsygxKASceR8hppIX,spotify:track:2jjItCsygxKASceR8hppIX,https://api.spotify.com/v1/tracks/2jjItCsygxKASceR8hppIX,https://api.spotify.com/v1/audio-analysis/2jjItCsygxKASceR8hppIX,177723,4,Nasty,45,dirty south rap
52,0.788,0.386,1,-10.593,1,0.25,0.332,0.0,0.371,0.447,133.108,audio_features,6gTldw41RI7VgKS83vlXNi,spotify:track:6gTldw41RI7VgKS83vlXNi,https://api.spotify.com/v1/tracks/6gTldw41RI7VgKS83vlXNi,https://api.spotify.com/v1/audio-analysis/6gTldw41RI7VgKS83vlXNi,166632,4,"Free Cool, Pt. 2 (feat. Kodak Black)",49,
53,0.773,0.491,9,-5.284,0,0.0264,0.0326,0.00117,0.124,0.24,100.008,audio_features,75VCeAWTEAI0SwKVo2d9Xu,spotify:track:75VCeAWTEAI0SwKVo2d9Xu,https://api.spotify.com/v1/tracks/75VCeAWTEAI0SwKVo2d9Xu,https://api.spotify.com/v1/audio-analysis/75VCeAWTEAI0SwKVo2d9Xu,115200,4,Let It Play,0,trap soul
54,0.66,0.387,7,-9.475,0,0.126,0.302,0.0,0.108,0.369,149.749,audio_features,2a2eijsqhDh9oL2WNWyUv0,spotify:track:2a2eijsqhDh9oL2WNWyUv0,https://api.spotify.com/v1/tracks/2a2eijsqhDh9oL2WNWyUv0,https://api.spotify.com/v1/audio-analysis/2a2eijsqhDh9oL2WNWyUv0,201120,4,Vision,32,
55,0.729,0.316,0,-12.678,1,0.297,0.0839,0.0,0.114,0.332,76.034,audio_features,2tEvKwNUradPTkXpGnbDyv,spotify:track:2tEvKwNUradPTkXpGnbDyv,https://api.spotify.com/v1/tracks/2tEvKwNUradPTkXpGnbDyv,https://api.spotify.com/v1/audio-analysis/2tEvKwNUradPTkXpGnbDyv,253453,4,RedBone,32,atl hip hop
56,0.788,0.779,5,-3.55,0,0.0402,0.408,0.0,0.157,0.485,130.003,audio_features,3qLcCVE9qmnY4JJxDXwH2j,spotify:track:3qLcCVE9qmnY4JJxDXwH2j,https://api.spotify.com/v1/tracks/3qLcCVE9qmnY4JJxDXwH2j,https://api.spotify.com/v1/audio-analysis/3qLcCVE9qmnY4JJxDXwH2j,173588,4,All That (feat. Jeremih),38,
57,0.499,0.612,4,-5.947,0,0.127,0.171,4.99e-05,0.0993,0.218,157.218,audio_features,5XqDJFVCyRTm5J7cIfRmR1,spotify:track:5XqDJFVCyRTm5J7cIfRmR1,https://api.spotify.com/v1/tracks/5XqDJFVCyRTm5J7cIfRmR1,https://api.spotify.com/v1/audio-analysis/5XqDJFVCyRTm5J7cIfRmR1,217801,4,Not Another Love Song,64,dance pop
58,0.961,0.708,5,-5.524,0,0.287,0.0672,0.0,0.117,0.582,130.0,audio_features,7uDmtMSHiwHt4SXqxbYqIr,spotify:track:7uDmtMSHiwHt4SXqxbYqIr,https://api.spotify.com/v1/tracks/7uDmtMSHiwHt4SXqxbYqIr,https://api.spotify.com/v1/audio-analysis/7uDmtMSHiwHt4SXqxbYqIr,214830,4,Every Season,49,melodic rap
59,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,audio_features,4SCnCPOUOUXUmCX2uHb3r7,spotify:track:4SCnCPOUOUXUmCX2uHb3r7,https://api.spotify.com/v1/tracks/4SCnCPOUOUXUmCX2uHb3r7,https://api.spotify.com/v1/audio-analysis/4SCnCPOUOUXUmCX2uHb3r7,198822,4,Outta Time (feat. Drake),68,kentucky hip hop
60,0.896,0.441,5,-12.142,0,0.317,0.199,0.0,0.0679,0.628,109.975,audio_features,4PlwZcXyJwoYPgafhglDgq,spotify:track:4PlwZcXyJwoYPgafhglDgq,https://api.spotify.com/v1/tracks/4PlwZcXyJwoYPgafhglDgq,https://api.spotify.com/v1/audio-analysis/4PlwZcXyJwoYPgafhglDgq,98449,4,Our Time,0,melodic rap
61,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,audio_features,7EiZI6JVHllARrX9PUvAdX,spotify:track:7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,313547,4,Low Life (feat. The Weeknd),74,atl hip hop
62,0.64,0.585,1,-8.407,1,0.175,0.178,3.19e-05,0.107,0.44,83.17,audio_features,4zfOmUbRGRM8RPQuj2DuyF,spotify:track:4zfOmUbRGRM8RPQuj2DuyF,https://api.spotify.com/v1/tracks/4zfOmUbRGRM8RPQuj2DuyF,https://api.spotify.com/v1/audio-analysis/4zfOmUbRGRM8RPQuj2DuyF,214280,4,Wasted,37,alternative r&b
63,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,audio_features,4STaHtfguDMkWbPEo6Fwcx,spotify:track:4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/tracks/4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/audio-analysis/4STaHtfguDMkWbPEo6Fwcx,202661,4,Not Nice,61,pop
64,0.609,0.37,0,-13.933,1,0.0712,0.664,0.086,0.328,0.352,119.806,audio_features,6jT3etAOkvMUw0zsEw5QnR,spotify:track:6jT3etAOkvMUw0zsEw5QnR,https://api.spotify.com/v1/tracks/6jT3etAOkvMUw0zsEw5QnR,https://api.spotify.com/v1/audio-analysis/6jT3etAOkvMUw0zsEw5QnR,208000,4,Romeo & Juliet,64,melodic rap
65,0.559,0.474,11,-6.495,1,0.341,0.0704,0.0,0.238,0.204,79.626,audio_features,5LXdAueF0raRI8ZF3ywdWM,spotify:track:5LXdAueF0raRI8ZF3ywdWM,https://api.spotify.com/v1/tracks/5LXdAueF0raRI8ZF3ywdWM,https://api.spotify.com/v1/audio-analysis/5LXdAueF0raRI8ZF3ywdWM,189890,1,MAD,53,kentucky hip hop
66,0.686,0.362,2,-12.042,1,0.617,0.512,0.0,0.168,0.6,126.7,audio_features,3k0LQivRnB690bkznEXI1E,spotify:track:3k0LQivRnB690bkznEXI1E,https://api.spotify.com/v1/tracks/3k0LQivRnB690bkznEXI1E,https://api.spotify.com/v1/audio-analysis/3k0LQivRnB690bkznEXI1E,105600,5,Old Streets,64,kentucky hip hop
67,0.718,0.661,6,-7.991,0,0.131,0.0899,0.0,0.133,0.49,145.877,audio_features,671qmOyhzkza64D9fMhN7k,spotify:track:671qmOyhzkza64D9fMhN7k,https://api.spotify.com/v1/tracks/671qmOyhzkza64D9fMhN7k,https://api.spotify.com/v1/audio-analysis/671qmOyhzkza64D9fMhN7k,189053,4,Post To Be (feat. Rileyy Lanez),56,brooklyn drill
68,0.656,0.505,7,-10.033,1,0.0816,0.0256,0.0,0.0711,0.518,134.049,audio_features,1eP5aqN5bC4tNT145cHC3t,spotify:track:1eP5aqN5bC4tNT145cHC3t,https://api.spotify.com/v1/tracks/1eP5aqN5bC4tNT145cHC3t,https://api.spotify.com/v1/audio-analysis/1eP5aqN5bC4tNT145cHC3t,152107,4,Focus On Me,39,melodic rap
69,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,audio_features,1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,4,Martin & Gina,81,chicago rap
70,0.517,0.541,0,-6.844,1,0.235,0.0394,0.0,0.678,0.123,139.076,audio_features,14geRrYSRz73sBbtPD4iPQ,spotify:track:14geRrYSRz73sBbtPD4iPQ,https://api.spotify.com/v1/tracks/14geRrYSRz73sBbtPD4iPQ,https://api.spotify.com/v1/audio-analysis/14geRrYSRz73sBbtPD4iPQ,226480,4,Summer Reign (feat. Summer Walker),48,dirty south rap
71,0.923,0.444,8,-7.229,1,0.191,0.172,0.0,0.0909,0.207,99.938,audio_features,5k8bkDmDEexJkErqBPINPv,spotify:track:5k8bkDmDEexJkErqBPINPv,https://api.spotify.com/v1/tracks/5k8bkDmDEexJkErqBPINPv,https://api.spotify.com/v1/audio-analysis/5k8bkDmDEexJkErqBPINPv,120000,4,FAXTS,25,kentucky hip hop
72,0.563,0.624,8,-8.271,1,0.287,0.0439,0.0,0.111,0.337,152.068,audio_features,1ipyiYqvds0wcaFDTW6N4X,spotify:track:1ipyiYqvds0wcaFDTW6N4X,https://api.spotify.com/v1/tracks/1ipyiYqvds0wcaFDTW6N4X,https://api.spotify.com/v1/audio-analysis/1ipyiYqvds0wcaFDTW6N4X,163267,4,Out Of Luck,60,melodic rap
73,0.836,0.653,4,-6.623,0,0.293,0.406,0.0,0.12,0.686,101.954,audio_features,7FITP8MVBwdQcbNAr0aVio,spotify:track:7FITP8MVBwdQcbNAr0aVio,https://api.spotify.com/v1/tracks/7FITP8MVBwdQcbNAr0aVio,https://api.spotify.com/v1/audio-analysis/7FITP8MVBwdQcbNAr0aVio,174093,4,Count Me Out,55,melodic rap
74,0.757,0.536,1,-6.818,1,0.0466,0.0836,0.0,0.645,0.205,103.931,audio_features,71hBQ9qHsZU2M3vDF8MtaN,spotify:track:71hBQ9qHsZU2M3vDF8MtaN,https://api.spotify.com/v1/tracks/71hBQ9qHsZU2M3vDF8MtaN,https://api.spotify.com/v1/audio-analysis/71hBQ9qHsZU2M3vDF8MtaN,148988,4,By Yourself (feat. Jhené Aiko & Mustard),0,dance pop
75,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,audio_features,5IUtvfNvOyVYZUa6AJFrnP,spotify:track:5IUtvfNvOyVYZUa6AJFrnP,https://api.spotify.com/v1/tracks/5IUtvfNvOyVYZUa6AJFrnP,https://api.spotify.com/v1/audio-analysis/5IUtvfNvOyVYZUa6AJFrnP,143375,4,Spicy (feat. Post Malone),73,dance pop
76,0.733,0.633,1,-6.055,0,0.0919,0.0687,0.0,0.149,0.32,97.078,audio_features,5s14v7sHVghrPTS2CLgzI1,spotify:track:5s14v7sHVghrPTS2CLgzI1,https://api.spotify.com/v1/tracks/5s14v7sHVghrPTS2CLgzI1,https://api.spotify.com/v1/audio-analysis/5s14v7sHVghrPTS2CLgzI1,165698,4,Real Life (feat. Roddy Ricch & Mustard),42,dance pop
77,0.757,0.619,0,-7.683,1,0.0735,0.00481,0.0,0.159,0.628,73.988,audio_features,30iYVELFKzXdKReWpZXgcn,spotify:track:30iYVELFKzXdKReWpZXgcn,https://api.spotify.com/v1/tracks/30iYVELFKzXdKReWpZXgcn,https://api.spotify.com/v1/audio-analysis/30iYVELFKzXdKReWpZXgcn,168676,4,Time Will Tell,35,dance pop
78,0.872,0.434,1,-11.737,1,0.733,0.0663,0.0,0.096,0.292,82.974,audio_features,0by8c0tvXiwBHKkCpsvLNt,spotify:track:0by8c0tvXiwBHKkCpsvLNt,https://api.spotify.com/v1/tracks/0by8c0tvXiwBHKkCpsvLNt,https://api.spotify.com/v1/audio-analysis/0by8c0tvXiwBHKkCpsvLNt,121522,4,Green Light,1,florida rap
79,0.915,0.37,11,-8.696,0,0.0762,0.0395,0.0,0.171,0.736,130.033,audio_features,3FigWC4Kgj0YB1tc6WMwJL,spotify:track:3FigWC4Kgj0YB1tc6WMwJL,https://api.spotify.com/v1/tracks/3FigWC4Kgj0YB1tc6WMwJL,https://api.spotify.com/v1/audio-analysis/3FigWC4Kgj0YB1tc6WMwJL,163870,4,Moonwalking in Calabasas,44,rap
80,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027,audio_features,3JKgcAa7r07ocVWcV8bS0H,spotify:track:3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/tracks/3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/audio-analysis/3JKgcAa7r07ocVWcV8bS0H,163798,4,21,76,chicago rap
81,0.812,0.433,1,-9.364,0,0.234,0.712,0.0,0.326,0.809,112.014,audio_features,6FzXbUopUk16lT5Vy37nxz,spotify:track:6FzXbUopUk16lT5Vy37nxz,https://api.spotify.com/v1/tracks/6FzXbUopUk16lT5Vy37nxz,https://api.spotify.com/v1/audio-analysis/6FzXbUopUk16lT5Vy37nxz,210432,4,ON Everything,34,
82,0.918,0.473,1,-8.736,1,0.282,0.699,0.000186,0.106,0.192,98.896,audio_features,51o6ZEmuyDESow4gnsNJ7u,spotify:track:51o6ZEmuyDESow4gnsNJ7u,https://api.spotify.com/v1/tracks/51o6ZEmuyDESow4gnsNJ7u,https://api.spotify.com/v1/audio-analysis/51o6ZEmuyDESow4gnsNJ7u,161764,4,Eye for an Eye,53,bc underground hip hop
83,0.718,0.643,8,-6.939,0,0.216,0.0876,0.0,0.124,0.469,156.039,audio_features,7MTo8Z4bCecvMsxrSJCHNw,spotify:track:7MTo8Z4bCecvMsxrSJCHNw,https://api.spotify.com/v1/tracks/7MTo8Z4bCecvMsxrSJCHNw,https://api.spotify.com/v1/audio-analysis/7MTo8Z4bCecvMsxrSJCHNw,258006,4,No Honorable Mention (feat. Quavo and Lil Mosey),47,melodic rap
84,0.595,0.581,2,-8.872,0,0.185,0.51,0.0,0.584,0.33,112.299,audio_features,3D7yrv6tfvnu9a2PQcH8vs,spotify:track:3D7yrv6tfvnu9a2PQcH8vs,https://api.spotify.com/v1/tracks/3D7yrv6tfvnu9a2PQcH8vs,https://api.spotify.com/v1/audio-analysis/3D7yrv6tfvnu9a2PQcH8vs,144216,3,Don,39,melodic rap
85,0.76,0.507,7,-9.933,0,0.0875,0.203,1.25e-05,0.105,0.274,114.854,audio_features,4yesZM9gy9xWIcadV4Q3tN,spotify:track:4yesZM9gy9xWIcadV4Q3tN,https://api.spotify.com/v1/tracks/4yesZM9gy9xWIcadV4Q3tN,https://api.spotify.com/v1/audio-analysis/4yesZM9gy9xWIcadV4Q3tN,227496,4,Hell Rain (feat. Lil Wayne and HoodyBaby),39,melodic rap
86,0.4,0.676,11,-7.118,0,0.0927,0.258,2.27e-05,0.32,0.354,170.148,audio_features,5mZb9Kbl0uWhIS6RW47IHC,spotify:track:5mZb9Kbl0uWhIS6RW47IHC,https://api.spotify.com/v1/tracks/5mZb9Kbl0uWhIS6RW47IHC,https://api.spotify.com/v1/audio-analysis/5mZb9Kbl0uWhIS6RW47IHC,180022,4,TR666 (feat. Swae Lee),49,melodic rap
87,0.679,0.57,2,-6.079,1,0.0949,0.08,0.0,0.578,0.369,150.112,audio_features,5WqQhk76AHhb1u0Q6xg3li,spotify:track:5WqQhk76AHhb1u0Q6xg3li,https://api.spotify.com/v1/tracks/5WqQhk76AHhb1u0Q6xg3li,https://api.spotify.com/v1/audio-analysis/5WqQhk76AHhb1u0Q6xg3li,155154,4,Personal Favorite (feat. Rich The Kid),45,melodic rap
88,0.818,0.657,11,-9.396,0,0.0874,0.0685,4.36e-06,0.121,0.379,146.957,audio_features,1E5S5LTxTEFkLxb0HmBrqO,spotify:track:1E5S5LTxTEFkLxb0HmBrqO,https://api.spotify.com/v1/tracks/1E5S5LTxTEFkLxb0HmBrqO,https://api.spotify.com/v1/audio-analysis/1E5S5LTxTEFkLxb0HmBrqO,177607,4,Hidden Nights,40,bc underground hip hop
89,0.918,0.634,10,-7.633,0,0.188,0.336,0.0,0.101,0.364,119.992,audio_features,2Di3cGikhr20ry6MjfEFon,spotify:track:2Di3cGikhr20ry6MjfEFon,https://api.spotify.com/v1/tracks/2Di3cGikhr20ry6MjfEFon,https://api.spotify.com/v1/audio-analysis/2Di3cGikhr20ry6MjfEFon,139013,4,W.N.M,0,bc underground hip hop
90,0.848,0.457,0,-10.118,1,0.293,0.153,0.0,0.115,0.227,100.018,audio_features,3bAzFi7wGuOXJdgOYyFDSW,spotify:track:3bAzFi7wGuOXJdgOYyFDSW,https://api.spotify.com/v1/tracks/3bAzFi7wGuOXJdgOYyFDSW,https://api.spotify.com/v1/audio-analysis/3bAzFi7wGuOXJdgOYyFDSW,195649,4,Losses - Bonus,0,brooklyn drill
91,0.674,0.782,2,-2.512,1,0.101,0.172,0.0,0.86,0.694,84.927,audio_features,1uJ5X7MrxTr21lG5ssm5fT,spotify:track:1uJ5X7MrxTr21lG5ssm5fT,https://api.spotify.com/v1/tracks/1uJ5X7MrxTr21lG5ssm5fT,https://api.spotify.com/v1/audio-analysis/1uJ5X7MrxTr21lG5ssm5fT,170814,4,Replace Me (feat. Big Sean & Don Toliver),53,conscious hip hop
92,0.763,0.479,6,-9.844,0,0.276,0.0646,2.23e-06,0.0723,0.225,159.962,audio_features,4JmmMIoPB3ZBDCPdNkyMP5,spotify:track:4JmmMIoPB3ZBDCPdNkyMP5,https://api.spotify.com/v1/tracks/4JmmMIoPB3ZBDCPdNkyMP5,https://api.spotify.com/v1/audio-analysis/4JmmMIoPB3ZBDCPdNkyMP5,228739,4,Blessings,28,
93,0.877,0.474,2,-14.181,1,0.16,0.418,0.0143,0.107,0.0586,123.962,audio_features,17ehP52jiHLawczyqY8SEy,spotify:track:17ehP52jiHLawczyqY8SEy,https://api.spotify.com/v1/tracks/17ehP52jiHLawczyqY8SEy,https://api.spotify.com/v1/audio-analysis/17ehP52jiHLawczyqY8SEy,197303,4,Fake,36,philly drill
94,0.843,0.622,7,-5.894,1,0.0531,0.312,4.04e-05,0.0651,0.435,125.972,audio_features,3lFVzMAOp2R6loNeAJ0ZPD,spotify:track:3lFVzMAOp2R6loNeAJ0ZPD,https://api.spotify.com/v1/tracks/3lFVzMAOp2R6loNeAJ0ZPD,https://api.spotify.com/v1/audio-analysis/3lFVzMAOp2R6loNeAJ0ZPD,127994,4,No Brakes,0,asian american hip hop
95,0.833,0.631,4,-8.507,0,0.0613,0.0534,0.0,0.0664,0.607,94.995,audio_features,45YCur2lyV5Nnr4HGaYZ5o,spotify:track:45YCur2lyV5Nnr4HGaYZ5o,https://api.spotify.com/v1/tracks/45YCur2lyV5Nnr4HGaYZ5o,https://api.spotify.com/v1/audio-analysis/45YCur2lyV5Nnr4HGaYZ5o,227368,4,No Fear,39,asian american hip hop
96,0.889,0.385,11,-11.767,0,0.165,0.00544,0.0,0.274,0.235,125.995,audio_features,1Jl21sidRpEdlVBvYbssLx,spotify:track:1Jl21sidRpEdlVBvYbssLx,https://api.spotify.com/v1/tracks/1Jl21sidRpEdlVBvYbssLx,https://api.spotify.com/v1/audio-analysis/1Jl21sidRpEdlVBvYbssLx,202533,4,Sin (feat. Jaden Smith),56,atl hip hop
97,0.609,0.799,9,-6.883,1,0.24,0.33,0.0,0.108,0.582,157.74,audio_features,2MYl0er3UZ1RlKwRb5LODh,spotify:track:2MYl0er3UZ1RlKwRb5LODh,https://api.spotify.com/v1/tracks/2MYl0er3UZ1RlKwRb5LODh,https://api.spotify.com/v1/audio-analysis/2MYl0er3UZ1RlKwRb5LODh,215509,4,A.D.H.D,0,conscious hip hop
98,0.31,0.722,7,-5.348,1,0.0813,0.287,0.0,0.345,0.349,86.693,audio_features,1BPBcKcunC2olMIDEyQejT,spotify:track:1BPBcKcunC2olMIDEyQejT,https://api.spotify.com/v1/tracks/1BPBcKcunC2olMIDEyQejT,https://api.spotify.com/v1/audio-analysis/1BPBcKcunC2olMIDEyQejT,177528,4,Move On - Bonus,0,brooklyn drill
99,0.804,0.579,2,-8.738,1,0.27,0.0422,0.0,0.0917,0.509,167.898,audio_features,5HteVOVEL4pzmXtEUE94C6,spotify:track:5HteVOVEL4pzmXtEUE94C6,https://api.spotify.com/v1/tracks/5HteVOVEL4pzmXtEUE94C6,https://api.spotify.com/v1/audio-analysis/5HteVOVEL4pzmXtEUE94C6,162895,4,Murda,25,canadian hip hop
0,0.5,0.964,2,-4.19,1,0.124,0.00723,6.2e-05,0.0557,0.662,159.971,audio_features,7ncPjJBktLEOpstY5JOUMK,spotify:track:7ncPjJBktLEOpstY5JOUMK,https://api.spotify.com/v1/tracks/7ncPjJBktLEOpstY5JOUMK,https://api.spotify.com/v1/audio-analysis/7ncPjJBktLEOpstY5JOUMK,190607,4,一途,70,j-pop
1,0.548,0.935,9,-4.579,0,0.123,0.0215,4.28e-06,0.0549,0.713,182.997,audio_features,0s1jSiVj6hR0tLWRFJoea4,spotify:track:0s1jSiVj6hR0tLWRFJoea4,https://api.spotify.com/v1/tracks/0s1jSiVj6hR0tLWRFJoea4,https://api.spotify.com/v1/audio-analysis/0s1jSiVj6hR0tLWRFJoea4,215800,4,ええじゃないか,30,city pop
2,0.457,0.875,6,-4.611,0,0.143,0.000573,0.0,0.11,0.804,161.99,audio_features,5yZoR6E5TBREAYfLhLRNh8,spotify:track:5yZoR6E5TBREAYfLhLRNh8,https://api.spotify.com/v1/tracks/5yZoR6E5TBREAYfLhLRNh8,https://api.spotify.com/v1/audio-analysis/5yZoR6E5TBREAYfLhLRNh8,174223,4,玄ノ歌,27,city pop
3,0.558,0.953,6,-3.092,0,0.0673,0.000363,0.0,0.115,0.781,122.024,audio_features,2kbbbiM2xmbdL85SALO4Ed,spotify:track:2kbbbiM2xmbdL85SALO4Ed,https://api.spotify.com/v1/tracks/2kbbbiM2xmbdL85SALO4Ed,https://api.spotify.com/v1/audio-analysis/2kbbbiM2xmbdL85SALO4Ed,263587,4,ハイパーベンチレイション,42,j-pop
4,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,I'm Still Standing,84,glam rock
5,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,audio_features,3khEEPRyBeOUabbmOPJzAG,spotify:track:3khEEPRyBeOUabbmOPJzAG,https://api.spotify.com/v1/tracks/3khEEPRyBeOUabbmOPJzAG,https://api.spotify.com/v1/audio-analysis/3khEEPRyBeOUabbmOPJzAG,193495,4,KICK BACK,88,anime
6,0.415,0.986,2,-2.195,0,0.229,0.0045,0.0,0.0404,0.313,156.019,audio_features,4qcXBDltsFoCFeERHYfFKE,spotify:track:4qcXBDltsFoCFeERHYfFKE,https://api.spotify.com/v1/tracks/4qcXBDltsFoCFeERHYfFKE,https://api.spotify.com/v1/audio-analysis/4qcXBDltsFoCFeERHYfFKE,200293,4,Out of Control,48,funk metal
7,0.709,0.962,1,-0.753,1,0.106,0.153,1.77e-06,0.621,0.767,128.013,audio_features,0871AdnvzzSGr5XdTJaDHC,spotify:track:0871AdnvzzSGr5XdTJaDHC,https://api.spotify.com/v1/tracks/0871AdnvzzSGr5XdTJaDHC,https://api.spotify.com/v1/audio-analysis/0871AdnvzzSGr5XdTJaDHC,210347,4,踊,62,japanese teen pop
8,0.493,0.928,8,-4.066,1,0.172,8.55e-05,0.000232,0.197,0.782,147.057,audio_features,441kythlS8mXWveX0pcmHr,spotify:track:441kythlS8mXWveX0pcmHr,https://api.spotify.com/v1/tracks/441kythlS8mXWveX0pcmHr,https://api.spotify.com/v1/audio-analysis/441kythlS8mXWveX0pcmHr,193147,4,トオトロジイダウトフル,35,vocaloid
9,0.628,0.942,1,-3.954,0,0.155,0.0629,0.0,0.315,0.65,156.056,audio_features,4lEk6fyJu7LLPenqL0Raj5,spotify:track:4lEk6fyJu7LLPenqL0Raj5,https://api.spotify.com/v1/tracks/4lEk6fyJu7LLPenqL0Raj5,https://api.spotify.com/v1/audio-analysis/4lEk6fyJu7LLPenqL0Raj5,196285,4,阿修羅ちゃん,59,japanese teen pop
10,0.538,0.905,9,-3.704,1,0.0426,8.48e-05,7.43e-05,0.075,0.759,95.061,audio_features,1w84AR36E68ubNG3pgTgc7,spotify:track:1w84AR36E68ubNG3pgTgc7,https://api.spotify.com/v1/tracks/1w84AR36E68ubNG3pgTgc7,https://api.spotify.com/v1/audio-analysis/1w84AR36E68ubNG3pgTgc7,197295,4,DEAD STROKE,39,
11,0.587,0.67,8,-4.673,1,0.165,0.242,0.0,0.238,0.547,167.957,audio_features,7yiOte1eSM0npbr8sEIuzs,spotify:track:7yiOte1eSM0npbr8sEIuzs,https://api.spotify.com/v1/tracks/7yiOte1eSM0npbr8sEIuzs,https://api.spotify.com/v1/audio-analysis/7yiOte1eSM0npbr8sEIuzs,257951,4,The Town Inside Me,53,
12,0.552,0.905,9,-4.992,0,0.101,0.032,0.0,0.345,0.896,169.929,audio_features,6TJnkjQL9Ar8JQVrGiBhVf,spotify:track:6TJnkjQL9Ar8JQVrGiBhVf,https://api.spotify.com/v1/tracks/6TJnkjQL9Ar8JQVrGiBhVf,https://api.spotify.com/v1/audio-analysis/6TJnkjQL9Ar8JQVrGiBhVf,172471,3,Good-bye Declaration,51,vocaloid
13,0.672,0.942,0,-4.682,1,0.0552,0.0752,0.000134,0.0399,0.775,159.943,audio_features,6qq26pDtzfP8nSsfRFRBmG,spotify:track:6qq26pDtzfP8nSsfRFRBmG,https://api.spotify.com/v1/tracks/6qq26pDtzfP8nSsfRFRBmG,https://api.spotify.com/v1/audio-analysis/6qq26pDtzfP8nSsfRFRBmG,165375,4,Hate Killer,41,
14,0.496,0.91,6,-3.681,1,0.05,0.00446,0.0,0.33,0.839,179.973,audio_features,2Ckd8hGYJ9T05qJGWddhAN,spotify:track:2Ckd8hGYJ9T05qJGWddhAN,https://api.spotify.com/v1/tracks/2Ckd8hGYJ9T05qJGWddhAN,https://api.spotify.com/v1/audio-analysis/2Ckd8hGYJ9T05qJGWddhAN,225746,4,心臓,53,vocaloid
15,0.491,0.963,5,-3.823,0,0.167,0.00101,0.0,0.392,0.49,160.174,audio_features,4TSjehsTwIal0zwfQwFjlD,spotify:track:4TSjehsTwIal0zwfQwFjlD,https://api.spotify.com/v1/tracks/4TSjehsTwIal0zwfQwFjlD,https://api.spotify.com/v1/audio-analysis/4TSjehsTwIal0zwfQwFjlD,164800,4,TOMB,42,vocaloid
16,0.631,0.838,5,-7.607,0,0.0607,0.0101,2.49e-05,0.132,0.838,109.943,audio_features,0xly7rh0DZqVxI8Jmn7sid,spotify:track:0xly7rh0DZqVxI8Jmn7sid,https://api.spotify.com/v1/tracks/0xly7rh0DZqVxI8Jmn7sid,https://api.spotify.com/v1/audio-analysis/0xly7rh0DZqVxI8Jmn7sid,140527,4,MACHINEGUN POEM DOLL,48,anime rock
17,0.74,0.748,10,-9.292,0,0.0492,0.00374,0.0837,0.2,0.845,109.964,audio_features,4LPrZXQXoyPVFuJ1HnfcsJ,spotify:track:4LPrZXQXoyPVFuJ1HnfcsJ,https://api.spotify.com/v1/tracks/4LPrZXQXoyPVFuJ1HnfcsJ,https://api.spotify.com/v1/audio-analysis/4LPrZXQXoyPVFuJ1HnfcsJ,218216,4,5 O,35,vocaloid
